1080.jpg, 11, 16, 0.037061
1080.jpg, 12, 16, 0.0432808
1080.jpg, 13, 16, 0.0419659
1080.jpg, 14, 16, 0.0375283
1080.jpg, 15, 16, 0.0396314
1080.jpg, 16, 16, 0.0402655
4k.jpg, 2, 2, 0.270943
4k.jpg, 3, 2, 0.288599
4k.jpg, 4, 2, 0.269008
4k.jpg, 5, 2, 0.260478
4k.jpg, 6, 2, 0.266709
4k.jpg, 7, 2, 0.256929
4k.jpg, 8, 2, 0.255703
4k.jpg, 9, 2, 0.260629
4k.jpg, 10, 2, 0.269157
4k.jpg, 11, 2, 0.254482
4k.jpg, 12, 2, 0.266791
4k.jpg, 13, 2, 0.260207
4k.jpg, 14, 2, 0.257216
4k.jpg, 15, 2, 0.260319
4k.jpg, 16, 2, 0.256332
4k.jpg, 2, 4, 0.134614
4k.jpg, 3, 4, 0.276333
4k.jpg, 4, 4, 0.275983
4k.jpg, 5, 4, 0.269223
4k.jpg, 6, 4, 0.279861
4k.jpg, 7, 4, 0.138429
4k.jpg, 8, 4, 0.271999
4k.jpg, 9, 4, 0.134295
4k.jpg, 10, 4, 0.272424
4k.jpg, 11, 4, 0.139824
4k.jpg, 12, 4, 0.140848
4k.jpg, 13, 4, 0.139242
4k.jpg, 14, 4, 0.277971
4k.jpg, 15, 4, 0.263808
4k.jpg, 16, 4, 0.271771
4k.jpg, 2, 8, 0.145142
4k.jpg, 3, 8, 0.14568
4k.jpg, 4, 8, 0.140883
4k.jpg, 5, 8, 0.140663
4k.jpg, 6, 8, 0.150077
4k.jpg, 7, 8, 0.14258
4k.jpg, 8, 8, 0.141185
4k.jpg, 9, 8, 0.1526
4k.jpg, 10, 8, 0.158528
4k.jpg, 11, 8, 0.150026
4k.jpg, 12, 8, 0.143164
4k.jpg, 13, 8, 0.141618
4k.jpg, 14, 8, 0.198958
4k.jpg, 15, 8, 0.141291
4k.jpg, 16, 8, 0.139965
4k.jpg, 2, 16, 0.149377
4k.jpg, 3, 16, 0.156021
4k.jpg, 4, 16, 0.149355
4k.jpg, 5, 16, 0.152622
4k.jpg, 6, 16, 0.154462
4k.jpg, 7, 16, 0.142972
4k.jpg, 8, 16, 0.148129
4k.jpg, 9, 16, 0.146199
4k.jpg, 10, 16, 0.147075
4k.jpg, 11, 16, 0.155899
4k.jpg, 12, 16, 0.149971
4k.jpg, 13, 16, 0.144686
4k.jpg, 14, 16, 0.148859
4k.jpg, 15, 16, 0.146501
4k.jpg, 16, 16, 0.151536
